show_id,date,venue,city,state,country,tour_name,setlist,rating,reviews,venue_id,permalink
1298483590,2001-02-27,"Burruss Auditorium, Virginia Tech",Blacksburg,VA,USA,TAB - The Sextet,,,,812,https://phish.net/setlists/trey-anastasio-february-27-2001-burruss-auditorium-virginia-tech-blacksburg-va-usa.html
1298483676,2001-02-28,Landmark Theater,Richmond,VA,USA,TAB - The Sextet,,,,813,https://phish.net/setlists/trey-anastasio-february-28-2001-landmark-theater-richmond-va-usa.html
1298483757,2001-03-02,Thomas Wolfe Auditorium,Asheville,NC,USA,TAB - The Sextet,,,,790,https://phish.net/setlists/trey-anastasio-march-02-2001-thomas-wolfe-auditorium-asheville-nc-usa.html
1298483784,2001-03-03,Township Auditorium,Columbia,SC,USA,TAB - The Sextet,,,,39,https://phish.net/setlists/trey-anastasio-march-03-2001-township-auditorium-columbia-sc-usa.html
1298483877,2001-03-04,The Fox Theatre,Atlanta,GA,USA,TAB - The Sextet,,,,40,https://phish.net/setlists/trey-anastasio-march-04-2001-the-fox-theatre-atlanta-ga-usa.html
1298483896,2001-03-05,The Fox Theatre,Atlanta,GA,USA,TAB - The Sextet,,,,40,https://phish.net/setlists/trey-anastasio-march-05-2001-the-fox-theatre-atlanta-ga-usa.html
1327430370,2001-03-31,Higher Ground,Winooski,VT,USA,Not Part of a Tour,,,,278,https://phish.net/setlists/guest-appearance-march-31-2001-higher-ground-winooski-vt-usa.html
1338952451,2001-04-02,Red Square,Burlington,VT,USA,Not Part of a Tour,,,,1244,https://phish.net/setlists/guest-appearance-april-02-2001-red-square-burlington-vt-usa.html
1324578531,2001-04-05,Pearl Street Ballroom,Northampton,MA,USA,Fish - Pork Tornado Spring 2001,,,,233,https://phish.net/setlists/jon-fishman-april-05-2001-pearl-street-ballroom-northampton-ma-usa.html
1324578556,2001-04-06,The Paradise,Boston,MA,USA,Fish - Pork Tornado Spring 2001,,,,33,https://phish.net/setlists/jon-fishman-april-06-2001-the-paradise-boston-ma-usa.html
1324578584,2001-04-07,The Met,Providence,RI,USA,Fish - Pork Tornado Spring 2001,,,,1095,https://phish.net/setlists/jon-fishman-april-07-2001-the-met-providence-ri-usa.html
1322257167,2001-04-10,Higher Ground,Winooski,VT,USA,Mike Gordon + Col. Bruce Hampton & The Codetalkers,,,,278,https://phish.net/setlists/mike-gordon-april-10-2001-higher-ground-winooski-vt-usa.html
1322258412,2001-04-11,Irving Plaza,New York,NY,USA,Mike Gordon + Col. Bruce Hampton & The Codetalkers,,,,944,https://phish.net/setlists/mike-gordon-april-11-2001-irving-plaza-new-york-ny-usa.html
1322259380,2001-04-12,Somerville Theatre,Somerville,MA,USA,Mike Gordon + Col. Bruce Hampton & The Codetalkers,,,,203,https://phish.net/setlists/mike-gordon-april-12-2001-somerville-theatre-somerville-ma-usa.html
1324578610,2001-04-12,Toad's Place,New Haven,CT,USA,Fish - Pork Tornado Spring 2001,,,,47,https://phish.net/setlists/jon-fishman-april-12-2001-toads-place-new-haven-ct-usa.html
1322259583,2001-04-13,Webster Theater,Hartford,CT,USA,Mike Gordon + Col. Bruce Hampton & The Codetalkers,,,,1025,https://phish.net/setlists/mike-gordon-april-13-2001-webster-theater-hartford-ct-usa.html
1324578678,2001-04-13,Armory High,Syracuse,NY,USA,Fish - Pork Tornado Spring 2001,,,,1102,https://phish.net/setlists/jon-fishman-april-13-2001-armory-high-syracuse-ny-usa.html
1324578726,2001-04-14,Milestones,Rochester,NY,USA,Fish - Pork Tornado Spring 2001,,,,1044,https://phish.net/setlists/jon-fishman-april-14-2001-milestones-rochester-ny-usa.html
1324578767,2001-04-19,Higher Ground,Winooski,VT,USA,Fish - Pork Tornado Spring 2001,,,,278,https://phish.net/setlists/jon-fishman-april-19-2001-higher-ground-winooski-vt-usa.html
1324578836,2001-04-20,Rusty Nail Bar & Grille,Stowe,VT,USA,Fish - Pork Tornado Spring 2001,,,,1103,https://phish.net/setlists/jon-fishman-april-20-2001-rusty-nail-bar-grille-stowe-vt-usa.html
1354761410,2001-04-20,The Living Room,Providence,RI,USA,Not Part of a Tour,,,,32,https://phish.net/setlists/guest-appearance-april-20-2001-the-living-room-providence-ri-usa.html
1324578870,2001-04-21,Pickle Barrel Pub,Killington,VT,USA,Fish - Pork Tornado Spring 2001,,,,537,https://phish.net/setlists/jon-fishman-april-21-2001-pickle-barrel-pub-killington-vt-usa.html
1324578905,2001-04-25,The Bowery Ballroom,New York,NY,USA,Fish - Pork Tornado Spring 2001,,,,1007,https://phish.net/setlists/jon-fishman-april-25-2001-the-bowery-ballroom-new-york-ny-usa.html
1324578929,2001-04-26,Theatre of the Living Arts,Philadelphia,PA,USA,Fish - Pork Tornado Spring 2001,,,,846,https://phish.net/setlists/jon-fishman-april-26-2001-theatre-of-the-living-arts-philadelphia-pa-usa.html
1324578952,2001-04-27,Tradewinds,Sea Bright,NJ,USA,Fish - Pork Tornado Spring 2001,,,,1093,https://phish.net/setlists/jon-fishman-april-27-2001-tradewinds-sea-bright-nj-usa.html
1324579011,2001-04-28,Northern Lights,Clifton Park,NY,USA,Fish - Pork Tornado Spring 2001,,,,1104,https://phish.net/setlists/jon-fishman-april-28-2001-northern-lights-clifton-park-ny-usa.html
1354763316,2001-05-02,Maple Leaf Bar,New Orleans,LA,USA,Not Part of a Tour,,,,1177,https://phish.net/setlists/guest-appearance-may-02-2001-maple-leaf-bar-new-orleans-la-usa.html
1354763487,2001-05-03,Maple Leaf Bar,New Orleans,LA,USA,Not Part of a Tour,,,,1177,https://phish.net/setlists/guest-appearance-may-03-2001-maple-leaf-bar-new-orleans-la-usa.html
1326932668,2001-05-11,Roseland Ballroom,New York,NY,USA,Not Part of a Tour,,,,96,https://phish.net/setlists/guest-appearance-may-11-2001-roseland-ballroom-new-york-ny-usa.html
1327638027,2001-05-19,Pacific Bell Park,San Francisco,CA,USA,Not Part of a Tour,,,,1163,https://phish.net/setlists/guest-appearance-may-19-2001-pacific-bell-park-san-francisco-ca-usa.html
1355020424,2001-05-20,4th Street Tavern,San Rafael,CA,USA,Not Part of a Tour,,,,1259,https://phish.net/setlists/guest-appearance-may-20-2001-4th-street-tavern-san-rafael-ca-usa.html
1338344459,2001-05-24,Red Square,Burlington,VT,USA,Not Part of a Tour,,,,1244,https://phish.net/setlists/guest-appearance-may-24-2001-red-square-burlington-vt-usa.html
1336012216,2001-05-29,B.B. King's,New York,NY,USA,Not Part of a Tour,,,,999,https://phish.net/setlists/guest-appearance-may-29-2001-bb-kings-new-york-ny-usa.html
1327499539,2001-06-30,The Monkey Bar,Tulsa,OK,USA,Not Part of a Tour,,,,1156,https://phish.net/setlists/mike-gordon-june-30-2001-the-monkey-bar-tulsa-ok-usa.html
1298662682,2001-07-04,Higher Ground,Winooski,VT,USA,Not Part of a Tour,,,,278,https://phish.net/setlists/trey-anastasio-july-04-2001-higher-ground-winooski-vt-usa.html
1298662841,2001-07-11,"Open Air Theatre, San Diego State University",San Diego,CA,USA,TAB - The Octet,,,,818,https://phish.net/setlists/trey-anastasio-july-11-2001-open-air-theatre-san-diego-ca-usa.html
1298662874,2001-07-12,Greek Theatre,Los Angeles,CA,USA,TAB - The Octet,,,,289,https://phish.net/setlists/trey-anastasio-july-12-2001-greek-theatre-los-angeles-ca-usa.html
1298664771,2001-07-13,"William Randolph Hearst Greek Theatre, University of California, Berkeley ",Berkeley,CA,USA,TAB - The Octet,,,,372,https://phish.net/setlists/trey-anastasio-july-13-2001-william-randolph-hearst-greek-theatre-berkeley-ca-usa.html
1298664794,2001-07-14,"William Randolph Hearst Greek Theatre, University of California, Berkeley ",Berkeley,CA,USA,TAB - The Octet,,,,372,https://phish.net/setlists/trey-anastasio-july-14-2001-william-randolph-hearst-greek-theatre-berkeley-ca-usa.html
1298664814,2001-07-17,Red Rocks Amphitheatre,Morrison,CO,USA,TAB - The Octet,,,,50,https://phish.net/setlists/trey-anastasio-july-17-2001-red-rocks-amphitheatre-morrison-co-usa.html
1298664832,2001-07-18,Red Rocks Amphitheatre,Morrison,CO,USA,TAB - The Octet,,,,50,https://phish.net/setlists/trey-anastasio-july-18-2001-red-rocks-amphitheatre-morrison-co-usa.html
1298664940,2001-07-20,Riverport Amphitheater,Maryland Heights,MO,USA,TAB - The Octet,,,,225,https://phish.net/setlists/trey-anastasio-july-20-2001-riverport-amphitheater-maryland-heights-mo-usa.html
1298664961,2001-07-21,Alpine Valley Music Theatre,East Troy,WI,USA,TAB - The Octet,,,,3,https://phish.net/setlists/trey-anastasio-july-21-2001-alpine-valley-music-theatre-east-troy-wi-usa.html
1298664981,2001-07-22,Deer Creek Music Center,Noblesville,IN,USA,TAB - The Octet,,,,401,https://phish.net/setlists/trey-anastasio-july-22-2001-deer-creek-music-center-noblesville-in-usa.html
1298665101,2001-07-24,Polaris Amphitheater,Columbus,OH,USA,TAB - The Octet,,,,387,https://phish.net/setlists/trey-anastasio-july-24-2001-polaris-amphitheater-columbus-oh-usa.html
1298665127,2001-07-26,HiFi Buys Amphitheatre,Atlanta,GA,USA,TAB - The Octet,,,,262,https://phish.net/setlists/trey-anastasio-july-26-2001-hifi-buys-amphitheatre-atlanta-ga-usa.html
1298665149,2001-07-27,ALLTEL Pavilion at Walnut Creek,Raleigh,NC,USA,TAB - The Octet,,,,397,https://phish.net/setlists/trey-anastasio-july-27-2001-alltel-pavilion-at-walnut-creek-raleigh-nc-usa.html
1298665172,2001-07-28,Merriweather Post Pavilion,Columbia,MD,USA,TAB - The Octet,,,,9,https://phish.net/setlists/trey-anastasio-july-28-2001-merriweather-post-pavilion-columbia-md-usa.html
1298665202,2001-07-29,PNC Bank Arts Center,Holmdel,NJ,USA,TAB - The Octet,,,,398,https://phish.net/setlists/trey-anastasio-july-29-2001-pnc-bank-arts-center-holmdel-nj-usa.html
1298665221,2001-07-31,GTE Virginia Beach Amphitheater,Virginia Beach,VA,USA,TAB - The Octet,,,,407,https://phish.net/setlists/trey-anastasio-july-31-2001-verizon-wireless-virginia-beach-amphitheater-virginia-beach-va-usa.html
1298665245,2001-08-02,The Mann Center for the Performing Arts,Philadelphia,PA,USA,TAB - The Octet,,,,213,https://phish.net/setlists/trey-anastasio-august-02-2001-the-mann-center-for-the-performing-arts-philadelphia-pa-usa.html
1338341999,2001-08-02,The Wetlands Preserve,New York,NY,USA,Not Part of a Tour,,,,79,https://phish.net/setlists/guest-appearance-august-02-2001-the-wetlands-preserve-new-york-ny-usa.html
1298665268,2001-08-03,Jones Beach Amphitheater,Wantagh,NY,USA,TAB - The Octet,,,,211,https://phish.net/setlists/trey-anastasio-august-03-2001-jones-beach-amphitheater-wantagh-ny-usa.html
1298665318,2001-08-04,Tweeter Center,Mansfield,MA,USA,TAB - The Octet,,,,402,https://phish.net/setlists/trey-anastasio-august-04-2001-tweeter-center-mansfield-ma-usa.html
1298665341,2001-08-05,Saratoga Performing Arts Center,Saratoga Springs,NY,USA,TAB - The Octet,,,,220,https://phish.net/setlists/trey-anastasio-august-05-2001-saratoga-performing-arts-center-saratoga-springs-ny-usa.html
1324428769,2001-08-18,Indian Lookout Country Club,Mariaville,NY,USA,Not Part of a Tour,,,,1053,https://phish.net/setlists/jon-fishman-august-18-2001-indian-lookout-country-club-mariaville-ny-usa.html
1324428791,2001-08-19,Indian Lookout Country Club,Mariaville,NY,USA,Not Part of a Tour,,,,1053,https://phish.net/setlists/jon-fishman-august-19-2001-indian-lookout-country-club-mariaville-ny-usa.html
1338344842,2001-09-09,Higher Ground,Winooski,VT,USA,Not Part of a Tour,,,,278,https://phish.net/setlists/guest-appearance-september-09-2001-higher-ground-winooski-vt-usa.html
1355059984,2001-09-10,The Wetlands Preserve,New York,NY,USA,Not Part of a Tour,,,,79,https://phish.net/setlists/guest-appearance-september-10-2001-the-wetlands-preserve-new-york-ny-usa.html
1298329903,2001-09-15,The Barn,Outer Burlington,VT,USA,Oysterhead - The Grand Pecking Order,,,,394,https://phish.net/setlists/trey-anastasio-september-15-2001-the-barn-outer-burlington-vt-usa.html
1328317259,2001-09-17,Maple Leaf Bar,New Orleans,LA,USA,Not Part of a Tour,,,,1177,https://phish.net/setlists/guest-appearance-september-17-2001-maple-leaf-bar-new-orleans-la-usa.html
1327264226,2001-09-28,Higher Ground,Winooski,VT,USA,Not Part of a Tour,,,,278,https://phish.net/setlists/guest-appearance-september-28-2001-higher-ground-winooski-vt-usa.html
1327263367,2001-10-05,Landmark Theatre,Syracuse,NY,USA,Not Part of a Tour,,,,811,https://phish.net/setlists/guest-appearance-october-05-2001-landmark-theatre-syracuse-ny-usa.html
1324429833,2001-10-06,The Fox Theatre,Boulder,CO,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,111,https://phish.net/setlists/jon-fishman-october-06-2001-the-fox-theatre-boulder-co-usa.html
1324429889,2001-10-07,The Fox Theatre,Boulder,CO,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,111,https://phish.net/setlists/jon-fishman-october-07-2001-the-fox-theatre-boulder-co-usa.html
1324429957,2001-10-08,"Arts and Sciences Auditorium, University of Wyoming",Laramie,WY,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1054,https://phish.net/setlists/jon-fishman-october-08-2001-arts-and-sciences-auditorium-university-of-wyoming-laramie-wy-usa.html
1324430021,2001-10-09,Emerson Cultural Center,Bozeman,MT,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1055,https://phish.net/setlists/jon-fishman-october-09-2001-emerson-cultural-center-bozeman-mt-usa.html
1324430094,2001-10-10,"University Theater, University of Montana",Missoula,MT,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1056,https://phish.net/setlists/jon-fishman-october-10-2001-university-theater-university-of-montana-missoula-mt-usa.html
1324430365,2001-10-11,The Showbox,Seattle,WA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1057,https://phish.net/setlists/jon-fishman-october-11-2001-the-showbox-seattle-wa-usa.html
1324432598,2001-10-12,Crystal Ballroom,Portland,OR,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,949,https://phish.net/setlists/jon-fishman-october-12-2001-crystal-ballroom-portland-or-usa.html
1324432651,2001-10-13,Club West,Eureka,CA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1058,https://phish.net/setlists/jon-fishman-october-13-2001-club-west-eureka-ca-usa.html
1324432742,2001-10-16,"Student Union Auditorium, CSU-Chico",Chico,CA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1060,https://phish.net/setlists/jon-fishman-october-16-2001-student-union-auditorium-csu-chico-chico-ca-usa.html
1327852685,2001-10-16,Paramount Theatre,Seattle,WA,USA,Not Part of a Tour,,,,370,https://phish.net/setlists/guest-appearance-october-16-2001-paramount-theatre-seattle-wa-usa.html
1324432771,2001-10-17,Mystic Theater,Petaluma,CA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1059,https://phish.net/setlists/jon-fishman-october-17-2001-mystic-theater-petaluma-ca-usa.html
1324432794,2001-10-18,Great American Music Hall,San Francisco,CA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,670,https://phish.net/setlists/jon-fishman-october-18-2001-great-american-music-hall-san-francisco-ca-usa.html
1326933190,2001-10-18,Roseland Ballroom,New York,NY,USA,Not Part of a Tour,,,,96,https://phish.net/setlists/guest-appearance-october-18-2001-roseland-ballroom-new-york-ny-usa.html
1324432854,2001-10-19,Great American Music Hall,San Francisco,CA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,670,https://phish.net/setlists/jon-fishman-october-19-2001-great-american-music-hall-san-francisco-ca-usa.html
1324432892,2001-10-20,House of Blues,West Hollywood,CA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,950,https://phish.net/setlists/jon-fishman-october-20-2001-house-of-blues-west-hollywood-ca-usa.html
1298334530,2001-10-21,Paramount Theatre,Seattle,WA,USA,Oysterhead - The Grand Pecking Order,,,,370,https://phish.net/setlists/trey-anastasio-october-21-2001-paramount-theatre-seattle-wa-usa.html
1324432923,2001-10-21,4th and B,San Diego,CA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,942,https://phish.net/setlists/jon-fishman-october-21-2001-4th-and-b-san-diego-ca-usa.html
1327853055,2001-10-22,Desert Sky Pavilion,Phoenix,AZ,USA,Not Part of a Tour,,,,404,https://phish.net/setlists/guest-appearance-october-22-2001-desert-sky-pavilion-phoenix-az-usa.html
1298316617,2001-10-23,The Orpheum Theatre,"Vancouver, British Columbia",,Canada,Oysterhead - The Grand Pecking Order,,,,658,https://phish.net/setlists/trey-anastasio-october-23-2001-the-orpheum-theatre-vancouver-british-columbia-canada.html
1324433022,2001-10-23,Nitaâs Hideaway,Tempe,AZ,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1061,https://phish.net/setlists/jon-fishman-october-23-2001-nitas-hideaway-tempe-az-usa.html
1298329919,2001-10-24,Salem Armory,Salem,OR,USA,Oysterhead - The Grand Pecking Order,,,,730,https://phish.net/setlists/trey-anastasio-october-24-2001-salem-armory-salem-or-usa.html
1324433053,2001-10-25,Rialto Theatre,Tuscon,AZ,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1013,https://phish.net/setlists/jon-fishman-october-25-2001-rialto-theatre-tuscon-az-usa.html
1298332971,2001-10-26,"William Randolph Hearst Greek Theatre, University of California, Berkeley ",Berkeley,CA,USA,Oysterhead - The Grand Pecking Order,,,,372,https://phish.net/setlists/trey-anastasio-october-26-2001-william-randolph-hearst-greek-theatre-berkeley-ca-usa.html
1324433086,2001-10-26,Gothic Theatre,Englewood,CO,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,547,https://phish.net/setlists/jon-fishman-october-26-2001-gothic-theatre-englewood-co-usa.html
1298339575,2001-10-27,Hollywood Palladium,Los Angeles,CA,USA,Oysterhead - The Grand Pecking Order,,,,807,https://phish.net/setlists/trey-anastasio-october-27-2001-hollywood-palladium-hollywood-ca-usa.html
1324433124,2001-10-27,Gothic Theatre,Englewood,CO,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,547,https://phish.net/setlists/jon-fishman-october-27-2001-gothic-theatre-englewood-co-usa.html
1324433207,2001-10-28,Aggie Theatre,Fort Collins,CO,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1062,https://phish.net/setlists/jon-fishman-october-28-2001-aggie-theatre-fort-collins-co-usa.html
1298341530,2001-10-30,The Fillmore Auditorium,Denver,CO,USA,Oysterhead - The Grand Pecking Order,,,,808,https://phish.net/setlists/trey-anastasio-october-30-2001-the-fillmore-auditorium-denver-co-usa.html
1324433242,2001-10-30,Liberty Hall,Lawrence,KS,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,108,https://phish.net/setlists/jon-fishman-october-30-2001-liberty-hall-lawrence-ks-usa.html
1298342007,2001-10-31,The Fillmore Auditorium,Denver,CO,USA,Oysterhead - The Grand Pecking Order,,,,808,https://phish.net/setlists/trey-anastasio-october-31-2001-the-fillmore-auditorium-denver-co-usa.html
1324433403,2001-10-31,Juke Joint,Springfield,MO,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1063,https://phish.net/setlists/jon-fishman-october-31-2001-juke-joint-springfield-mo-usa.html
1324445130,2001-11-01,Varsity Theatre,Baton Rouge,LA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1064,https://phish.net/setlists/jon-fishman-november-01-2001-varsity-theatre-baton-rouge-la-usa.html
1298325862,2001-11-02,Aragon Ballroom,Chicago,IL,USA,Oysterhead - The Grand Pecking Order,,,,286,https://phish.net/setlists/trey-anastasio-november-02-2001-aragon-ballroom-chicago-il-usa.html
1324433668,2001-11-02,Tipitina's Uptown,New Orleans,LA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,1065,https://phish.net/setlists/jon-fishman-november-02-2001-tipitinas-uptown-new-orleans-la-usa.html
1298320638,2001-11-03,Edward C. Elliott Hall of Music,West Lafayette,IN,USA,Oysterhead - The Grand Pecking Order,,,,803,https://phish.net/setlists/trey-anastasio-november-03-2001-edward-c-elliott-hall-of-music-west-lafayette-in-usa.html
1324433711,2001-11-03,New Daisy Theatre,Memphis,TN,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,543,https://phish.net/setlists/jon-fishman-november-03-2001-new-daisy-theatre-memphis-tn-usa.html
1298321281,2001-11-04,"Hill Auditorium, University of Michigan",Ann Arbor,MI,USA,Oysterhead - The Grand Pecking Order,,,,751,https://phish.net/setlists/trey-anastasio-november-04-2001-hill-auditorium-university-of-michigan-ann-arbor-mi-usa.html
1324433744,2001-11-05,Variety Playhouse,Atlanta,GA,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,105,https://phish.net/setlists/jon-fishman-november-05-2001-variety-playhouse-atlanta-ga-usa.html
1298321822,2001-11-06,State Theatre,Cleveland,OH,USA,Oysterhead - The Grand Pecking Order,,,,804,https://phish.net/setlists/trey-anastasio-november-06-2001-state-theatre-cleveland-oh-usa.html
1324433787,2001-11-06,Music Farm,Charleston,SC,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,677,https://phish.net/setlists/jon-fishman-november-06-2001-music-farm-charleston-sc-usa.html
1298326588,2001-11-07,Massey Hall,"Toronto, Ontario",,Canada,Oysterhead - The Grand Pecking Order,,,,805,https://phish.net/setlists/trey-anastasio-november-07-2001-massey-hall-toronto-ontario-canada.html
1324433852,2001-11-07,Ziggy's,Winston-Salem,NC,USA,Fish - Jazz Mandolin Project Fall 2001 Tour,,,,103,https://phish.net/setlists/jon-fishman-november-07-2001-ziggys-winston-salem-nc-usa.html
1298327013,2001-11-09,Utica Memorial Auditorium,Utica,NY,USA,Oysterhead - The Grand Pecking Order,,,,774,https://phish.net/setlists/trey-anastasio-november-09-2001-utica-memorial-auditorium-utica-ny-usa.html
1327261607,2001-11-09,Antone's,Austin,TX,USA,Not Part of a Tour,,,,1151,https://phish.net/setlists/mike-gordon-november-09-2001-antones-austin-tx-usa.html
1298328227,2001-11-10,Tsongas Arena,Lowell,MA,USA,Oysterhead - The Grand Pecking Order,,,,806,https://phish.net/setlists/trey-anastasio-november-10-2001-tsongas-arena-lowell-ma-usa.html
1327261647,2001-11-10,Antone's,Austin,TX,USA,Not Part of a Tour,,,,1151,https://phish.net/setlists/mike-gordon-november-10-2001-antones-austin-tx-usa.html
1298342754,2001-11-11,Tweeter Center at the Waterfront,Camden,NJ,USA,Oysterhead - The Grand Pecking Order,,,,269,https://phish.net/setlists/trey-anastasio-november-11-2001-tweeter-center-at-the-waterfront-camden-nj-usa.html
1298344465,2001-11-13,Roseland Ballroom,New York,NY,USA,Oysterhead - The Grand Pecking Order,,,,96,https://phish.net/setlists/trey-anastasio-november-13-2001-roseland-ballroom-new-york-ny-usa.html
1298346117,2001-11-14,Roseland Ballroom,New York,NY,USA,Oysterhead - The Grand Pecking Order,,,,96,https://phish.net/setlists/trey-anastasio-november-14-2001-roseland-ballroom-new-york-ny-usa.html
1298346406,2001-11-15,"NBC Television Studios, Studio 6B",New York,NY,USA,Oysterhead - The Grand Pecking Order,,,,770,https://phish.net/setlists/trey-anastasio-november-15-2001-nbc-television-studios-studio-6b-new-york-ny-usa.html
1298317409,2001-11-16,D.A.R. Constitution Hall,Washington,DC,USA,Oysterhead - The Grand Pecking Order,,,,801,https://phish.net/setlists/trey-anastasio-november-16-2001-dar-constitution-hall-washington-dc-usa.html
1327269437,2001-11-16,Memorial Auditorium,Burlington,VT,USA,Not Part of a Tour,,,,825,https://phish.net/setlists/guest-appearance-november-16-2001-memorial-auditorium-burlington-vt-usa.html
1298346927,2001-11-17,Asheville Civic Center,Asheville,NC,USA,Oysterhead - The Grand Pecking Order,,,,502,https://phish.net/setlists/trey-anastasio-november-17-2001-asheville-civic-center-asheville-nc-usa.html
1298347259,2001-11-18,"O'Connell Center, University of Florida",Gainesville,FL,USA,Oysterhead - The Grand Pecking Order,,,,694,https://phish.net/setlists/trey-anastasio-november-18-2001-oconnell-center-university-of-florida-gainesville-fl-usa.html
1331261389,2001-11-18,B.B. King's,New York,NY,USA,Not Part of a Tour,,,,999,https://phish.net/setlists/guest-appearance-november-18-2001-bb-kings-new-york-ny-usa.html
1331262926,2001-11-20,B.B. King's,New York,NY,USA,Not Part of a Tour,,,,999,https://phish.net/setlists/guest-appearance-november-20-2001-bb-kings-new-york-ny-usa.html
1317709019,2001-11-29,The Bushnell,Hartford,CT,USA,1989 Tour,,,,971,https://phish.net/setlists/trey-anastasio-november-29-2001-the-bushnell-hartford-ct-usa.html
1251077042,2001-12-01,"Reception Hall, SwissÃ´tel",Boston,MA,USA,Not Part of a Tour,,,,226,https://phish.net/setlists/phish-december-01-2001-reception-hall-swisstel-boston-ma-usa.html
1355015147,2001-12-21,Asheville Civic Center,Asheville,NC,USA,Not Part of a Tour,,,,502,https://phish.net/setlists/guest-appearance-december-21-2001-asheville-civic-center-asheville-nc-usa.html
1355017224,2001-12-22,Variety Playhouse,Atlanta,GA,USA,Not Part of a Tour,,,,105,https://phish.net/setlists/guest-appearance-december-22-2001-variety-playhouse-atlanta-ga-usa.html
1330289067,2001-12-29,The Barn,Outer Burlington,VT,USA,Not Part of a Tour,,,,394,https://phish.net/setlists/page-mcconnell-december-29-2001-the-barn-outer-burlington-vt-usa.html
1300725274,2001-12-30,Higher Ground,Winooski,VT,USA,Page - Vida Blue NYE Run 2001,,,,278,https://phish.net/setlists/page-mcconnell-december-30-2001-higher-ground-winooski-vt-usa.html
1300725291,2001-12-31,Roseland Ballroom,New York,NY,USA,Page - Vida Blue NYE Run 2001,,,,96,https://phish.net/setlists/page-mcconnell-december-31-2001-roseland-ballroom-new-york-ny-usa.html
1328469468,2002-02-06,Higher Ground,Winooski,VT,USA,Not Part of a Tour,,,,278,https://phish.net/setlists/guest-appearance-february-06-2002-higher-ground-winooski-vt-usa.html
1328471639,2002-02-07,The Knitting Factory,New York,NY,USA,Not Part of a Tour,,,,1033,https://phish.net/setlists/guest-appearance-february-07-2002-the-knitting-factory-new-york-ny-usa.html
1328587437,2002-02-07,Tribeca Blues,New York,NY,USA,Not Part of a Tour,,,,1150,https://phish.net/setlists/guest-appearance-february-07-2002-tribeca-blues-new-york-ny-usa.html
1330288772,2002-02-08,Higher Ground,Winooski,VT,USA,Not Part of a Tour,,,,278,https://phish.net/setlists/guest-appearance-february-08-2002-higher-ground-winooski-vt-usa.html
1330288030,2002-02-13,Higher Ground,Winooski,VT,USA,Not Part of a Tour,,,,278,https://phish.net/setlists/guest-appearance-february-13-2002-higher-ground-winooski-vt-usa.html
1338520108,2002-03-10,Stubb's Bar-B-Q,Austin,TX,USA,Not Part of a Tour,,,,918,https://phish.net/setlists/mike-gordon-march-10-2002-stubbs-bar-b-q-austin-tx-usa.html
1334803633,2002-03-16,Cinema Plus Theatre,Fort Walton Beach,FL,USA,Not Part of a Tour,,,,1227,https://phish.net/setlists/guest-appearance-march-16-2002-cinema-plus-theatre-fort-walton-beach-fl-usa.html
1338953282,2002-03-23,"The Beach Bar, Cruz Bay",St. John,,U.S. Virgin Islands,Not Part of a Tour,,,,1246,https://phish.net/setlists/guest-appearance-march-23-2002-the-beach-bar-cruz-bay-st-john-us-virgin-islands.html
1300725435,2002-04-18,Calvin Theatre,Northampton,MA,USA,Page - Vida Blue Spring 2002 Tour,,,,945,https://phish.net/setlists/page-mcconnell-april-18-2002-calvin-theatre-northampton-ma-usa.html
1300725460,2002-04-19,Lupo's Heartbreak Hotel,Providence,RI,USA,Page - Vida Blue Spring 2002 Tour,,,,884,https://phish.net/setlists/page-mcconnell-april-19-2002-lupos-heartbreak-hotel-providence-ri-usa.html
